label	x_train
1	来个稳团队友不要大手子
1	球球交友群，聊天群，找队友群，处对象群，喜欢的小哥哥小姐姐加
0	越来越垃圾: 自由模式，纯净模式一大堆合作的。无法举报。有什么意思呢？
1	团队招人有意的联系，Qq:.3561218399.脾气要好，不骂自己人，夜晚通宵狙人，实力不限。主推球球大作战，可涉及各类游戏。新兴团队欢迎，你的加入。
0	这游戏是不是没有客服？号被骗了还没人管了？
1	寄售走猫！
1	找个练花式的队友
0	现在这个游戏都TM刷段位，你们都不能阻止一下！极差！！！
1	找妹砸一起打游戏。（两只小菜鸡互啄233）一个就够了。本人菜菜玻璃心，但是从不主动骂银你怎么送都行，花式技巧基本不会，直线四分两秒一个。关注后不能取，认真找妹砸!上线必找你，有邀必回 ，陪你聊天，陪你练技术，开个自建30分钟也ok.有事直说我直不懂曲曲折折 ，但只要我可以就不会冷处理，每周几百彩豆互个榜，陪你到球球关服的那一天。唯一条件:和我一样40+赛季黄金及以上段位（虽然好多个赛季黄金五2333）。PS:show等级无所谓，贵族等级无所谓。ID:5213553。找到删帖。
1	出号
1	你好我叫温柔瑶把不开心的事情都藏起来 过几天就找不到啦
0	特么的一进游戏就TM的广告一大堆烦死了。球球大作战你以为你能火？不努力一把都不知道什么叫做绝望??。还有这游戏匹配的队友全是小学生，全是不会玩的，哈哈。笑s我了TM的。
1	球球也有玩，找个对象，我养你
0	闪退: 训练营闪退啥玩意
0	太多广告了，没以前那么有趣了
0	服务器问题: 登陆个游戏太慢了，三分钟内你别想登上去，最主要是自己的网络都卡到分不了身
1	球球代打 想升段的私聊
0	球球为什么要乱封号，都不查一下吗
0	都来瞅瞅这个网络乞丐的嘴脸
1	来个能一起玩的小姐姐 可以请你喝奶茶
1	出牌子或互牌子都可，今天还有两次。
0	找个圈 刚回归 不想当孤儿 刚刚开了一把被骗了好几波球 好惨
0	现在小龙女都退游了你还不重视网卡我tm用移动玩就拉不下去你还不知道错误吗？官方
1	找个师傅心态好优先我很笨新手可以教技术的dd
0	差评→_→差评→_→
0	太次了还很卡什么游戏
1	这么和想象中的有点不太一样？！
1	球球粉丝互粉#球球#: 看图！QQ名片赞0.1员5000，免费领，球球，抖音快手，全民K歌等涨粉互粉的都来吧！
1	一个宝莲灯，25号兑换的时候可以兑换多少金蘑菇
1	这是什么东西，怎么打开，里边有啥，找不到呢
1	【2月26日】球球ID:甜你 被黑了
0	垃圾: 坑钱的玩意，什么也不优化
0	两次双冠没队友，还有一次生存道具赛死了不会复活了，别人都可以复活，我就卡在那里视野也不能动。垃圾游戏                  :           两次双冠没队友，还有一次生存道具赛死了不会复活了，别人都可以复活，我就卡在那里视野也不能动。垃圾游戏，虽然我不是很厉害，但是这也太憨憨了吧
0	分期。。。。。
0	真卡卡死了垃圾游戏坑钱
1	内有大佬坐镇，不定期打团，来者都是郡友，送福利/都快来呀，就等你了。别滑走
1	出号有人要吗 卫星??You891601586
1	###...^_^###: 有没有处关系的小姐姐鸭，联系联系方式我一个一个➕??
1	出二字id私赠  看上的d我
1	玩不
1	出个号，带价来，年费还有十一个月，走平台。
0	这游戏是不是没有客服？号被骗了还没人管了？
1	球球号换iOS王者号: 球球退游有一段时间了，号存着没人玩也挺可惜，想换个苹果区的王者号，qq微信都行，有意的评论QQ号，我加你
0	不知道为什么很卡没游戏体验
1	出个id坐裙有人要嘛！！，
1	四年了 现在回游菜??️一p！ 有小伙伴一起玩吗 心态好一点送球啥的无所谓开心就好哈哈哈 互动礼物呀
1	球球公狗名单第一期
1	卖ID  非诚勿扰哦
1	老玩家回归想共个号玩有吗
1	小狐狸工作室??没有零花钱买皮肤？没有办法给女朋友买礼物？只要你有微信，年限满足，小狐狸工作室长期高价回收各种vx，诚信经营，
1	壹佰出号，可走平台和私。老账号有会员，圣衣已集齐，魔灵一个，皮肤过半，金蘑菇棒棒糖各500
1	哥哥姐姐 滴滴滴！！！！有人出灯吗
1	###...^_^###: 诚信接个球球号&nbsp;每天3小时以上&nbsp;诚信不毁号&nbsp;有的来q3100604020，全天有时间
1	请问哪里可以买彩豆
0	刚才重下球球玩，本来挺好的心情，没想到疯狗还是一如既往，狂吠了十多分钟，我合计连我ID都读不对****就不跟他一样了，结果还要跟我约战 是的，你没听错 就是约战  在游戏里约战，要干死我，卧槽了，世界之大 无****不有，结束后我寻思查一查 什么人这么牛B 嘴臭不说嚣张的就像笼子里的&#xF436; 结果一查 我就笑了 河北 邯郸 14岁，我恍然大悟 原来是有母亲生无母教，可能是母亲④了
0	。。。不好玩差评
1	关家里太闲咯！队友dd
0	这个游戏大部分还是可以，但是为什么有时候更新总是一卡一卡？更新完后还是一卡一卡，这样的状况至少持续了一个星期左右，我怎么玩儿？
0	没注册只能玩一个小时
1	互关d
1	处朋友+团迷雾自由样样都行
1	求大神解答！甜蜜转盘抽12次必得大约花多少金蘑菇？
1	找朋友一起玩 技术无所谓 开心就好 最好打团的组团改名 缺4 来来来 诚心的平id
0	要加速器的私我，免费送，就是看不惯那些拿个破东西还要卖钱的人
1	小圈收人基本打单2000左右 我脾气好 來点心态好的 速整
0	我想把自己号出了，id泪瑟，死绑带邮箱，骗子都死妈，先给再付钱有意加qq3249077750，一个普通的号几十块钱，价格好商量别乱压就行
1	来个一起老玩家回归
1	【球球你是玩不起了吗】从2月28日下午！我在球球飞行棋里抽到了战舰…然后发生的事我真的第一次见、居然给我补还我刚刚的骰子、然后还倒退回去！第一次反馈就是当天事发后几分钟、给了官方准确获取战舰的时间、精确到分钟！然后今天是反馈以来第16天、起初说数据比较庞大、需要一到两个工作日、我们也能理解、接下来的十几天就是全部都是图中一样的话来回复你、根本从来不会主动联系你、也不会帮你解决问题、主要不是这个战舰的问题、你就这样让我们一天等一天？连个答复都没有的？这就是你们球球的作风？给我的电话客服是什么？机器人？连人工服务都没有的，玩球球四年以来给你充了也不少钱了吧？连个游戏道具都给不起了？我没抽到我二话不说、抽到了还私扣了、你们到这种地步了吗？真是对你们失望至极！找遍所有客服都是统一的回复！从不解决问题！要么就是忽略不理你、要么就是、亲、请您耐心等待！请问我等了16天、这时间还不够还需要继续等是吗？你的战舰这么珍贵？我没抽到***在这跟你反馈半个月？气人的是你们这糖塞玩家的理由真高！我算是看清你们了！卸载了、再见！#球球#
1	刚回游蹲几个一起玩的，太强了的我不行QAQ最高是74颗星星⭐心态好点的喔
1	我发表了一篇图片贴，大伙来看看吧~
1	30出一个号
1	玩了一天球球??养会小恐龙解解压吧????
1	收个两字ID 一百内
1	新开年卡 二字id 出礼物?? 福气锦囊10个一块 如意锁2块一个 新年烟火5块一个 黄金超跑13一个 七彩玫瑰10个8块 …另外需要其他的私我问 蘑菇礼物也有 所有礼物 可单可包 可议 需要d我
0	动都动不了完全没法操作
0	匕首: 太坑队友骂人的多
1	刚回游找几个队友                  :           老玩家了算是
1	###...^_^###: 收id带价格，太好的不用说买不起
0	这队友都是大人，根本都玩不成骂来骂去的。我不会玩，他又说我们不会玩儿咋玩儿嘛？
1	玩球球的都是小仙女嘛，看你们的头像和名字都好仙
1	###...^_^###: 出号，极品单字id，红框年卡，35w皮肤，绝版孢子多，五千糖、五千充值金蘑菇，便宜甩
1	###...^_^###: 打球又玩王者的姐妹有吗，可连麦18+五法天女王者峡谷约，唠嗑巨星天梯有个小小圈子，
0	好多bug，进去的时候有时有广告。
1	宅在家里玩分红游戏新版小鸡世界，3毛起提现。不限次数，只要够3毛就可以提现，不跟别的猫狗一样20才让提，只需3毛就可以无限次数！！！！
1	有赚钱的来，长期收陌陌号，租咸鱼号，寻代理
1	上海拍拍乐网络科技有限公司，为了增加公司粉丝量，现大量招募合伙人！一台手机即可操作，时间自由，一天可赚100-500不等，多劳多得正规公司营业执照天眼可查询，想了解的可以私信我。QQ1923312343点击展开，查看完整图片点击展开，查看完整图片点击展开，查看完整图片
0	太卡了，一星都不给。
1	微信领的福利的兑换码填哪里？                  :           到处在找，找到获取棒棒糖那里又说错误
0	服务器是用发芽的土豆做的嘛？还有那些说不chong $也能玩的人也是傻乎乎的，不chong 哪来$运营这个游戏啊？商人可不做亏本生意
1	四叶草:_d83d_de12:网:_d83d_de13:赚:_d83d_de12:团队春:_d83d_de09:节回馈活:_d83d_de09:动加:_d83d_de04:我即:_d83d_de04:可领:_d83d_de04:取:_d83d_de04:十:_d83d_dc7f:元:_d83d_de12:红:_d83d_de1e包家扣??70[失落]22[呲牙笑]14[色色]630
1	最后发一次，处对象+q1210075016，本人22，找个玩hello的，能长期在线，会k
0	这款游戏大部分都是小学生坑的要命  再玩就剁手
1	###...^_^###: 有没有哥哥姐姐带上个超神啊！自己实在是太难了啊/泪奔/泪奔/泪奔/流泪/流泪/流泪
1	求给球球测试服ios下载方式。谢谢各位大哥。
1	有人打游戏吗一个人太无聊了
1	cdx的小哥哥有嘛，平常一起打打游戏聊聊天，拒废，拒海王，拒渣男有的话留QQ/微信
1	收号的来一个，急用钱
1	找一个双冠队友能说话那种
1	###...^_^###: 疫情严重，不能出门，没有收入？社交电商的魅力就在此，足不出户每天一小时就把钱赚了还想什么呢？快来跟我做兼职一天多一份收入吧
1	找个队友本人男: 巨星球巨星球巨星球巨星球巨星球巨星球巨星球1500
1	菜的难受 需要人带 送不送球的无所谓 脾气好点就行（加Q备注来意）
1	低价收退游号      卖的私我
1	想做做手机兼职的，利用空闲时间赚点零花钱的，联系我。无需投入，正规交易。骗子勿扰万游戏的也可以互关一波
0	这个游戏太卡了动不动就卡气的我差一点把手机摔了
1	高质量招租，手游飞车 王者荣耀 球球大作战 和平精英 火影忍者 端游 lol cf 逆战 等所有游戏都可！把闲置的账号放在我这里，你就等着收钱吧。账号不错9/1分
1	想跟美女玩
0	人机队友太多了，要么就是没队友，我心态崩了
1	找个性格好的兄弟一起玩球球我男的，会打大逃杀什么的，好说话的兄弟有没有缺队友的，不要求技术很好不坑就行，毕竟我技术也相当一般，想一起进步。
1	###...^_^###: 打:上超神超神十段（月中或月末接的下个月开打）mvp     荣耀局荣耀超神（真人打）代挂（过一段时间变白房）超神脚本（和网站上面的代挂一样，过一段时间变白房，78稳。升段必备。永久使用）腾讯诚信改实名认证防沉迷（不信可给截图，也可以购买以上任意东西送）       等等有喜欢的兄弟可以加QQ{{2803984819:0}}￼￼可讨价
1	圈子招人
1	有没有刚回游的可以一起打游戏
1	###...^_^###: 此号出，ID难京，皮肤自查
1	出
1	找队友  2=3
1	刚回归。4年前玩家。号找不到了。主自由。现在1000吧。q：1316273683。ID一只大球i   限男。
1	###...^_^###: emmm新圈子圈收人 这个时候，挺多人因为球球变故选择退游，玩的不是比谁钱多，图个开心，玩了这么久也没几个玩得好的，想重新组个圈子，楼主没架子，身边也没人，处感情球你就来好了，有小姐姐的话，胖大海全包，当然了，脾气好优先，炸了不能叽叽歪歪的，皮皮蟹连麦，不需要你技术多好能玩到一块去就可以了，划重点，要质量不要数量，你来归来，欢迎你，但是来了别装死人，这种就别进了，哪怕在群里唠唠嗑也是好的，那些非主流，看两眼就行了，并且千万别把你那扣字气息优越感带进来，内涵护犊子，处cp处队友处固搭都行处好了，什么都不是事，加不加看你们了，再唠叨一句，欢迎你们。群号：{{1059882170:1}}
0	fw游戏，专坑钱，大家千万别去下载
0	难怪火不起来了卡死你们偷工减料
1	微信群有木有人进吖，纯聊天群，瓜皮管理在线蹲人，有小姐姐可撩哦，欢迎加入哈。
1	团 d
1	收跟班 收宝贝 收仙女 喜欢打自由的有没有 拉你进群一起玩
1	我发现和我一样的，几个月，或者更久几年没玩球球的，回归玩家不少啊。。。很多都是几个月没玩重新玩的。。。球球大作战这游戏偶尔玩着还行
1	找个队友吧，本人脾气好，刚回游，技术慢慢练吧
1	团队收人，退群勿来
1	夜猫子 通宵玩的那种 加个好友
1	我要 两字id姐妹 一天到晚霸占留言板那种
1	问一下大家，谁有那种我给你个球球ID，你能帮我去他留言板留个几千上万条留言的。我骂死他
1	打团，二等三，不要太厉害也别太菜
1	高质量招租，手游飞车 王者荣耀  和平精英 火影忍者 端游 lol  cf 逆战 等所有游戏都可！把闲置的账号放在我这里，你就等着收钱吧。账号不错9/1分
1	免费代玩啊: 老玩家回归没号，加q{{3181611978:0}}
1	出牌，需要的dd
1	收极品光环号
1	缺个徒弟吗，天天跟着你
1	#球球大作战#球球大作战便宜出因手机号是之前的换绑不了，可改密码诚信出号
1	在家里玩游戏赚生活费
1	新手 技术流大神求带#我是女生#⚽️⚽️了
1	情人节真爱徽章怎么使用啊求求大佬告知
1	有没有打团，就现在，数据跟我差不多的，不连麦，脾气好点别送了球就一直叭叭叭，新赛季不怕掉星，1=4，或者1=1尝试二带三
0	没开到好东西，差评
0	如何在贴吧里，不看王冠的动态？？？？？？看这货有点反胃了。
0	太少时间了。。。。
1	打打娱乐吗
1	###...^_^###: id ：刺头ya &nbsp;不怎么想玩了，准备退游，有抹茶，借号一天20，有意者私聊QQ：{{2260371854:0}}
1	###...^_^###: 长久耐玩新开龙之谷无限冰龙钻石公益服，推广就送定制定制装备，无后台，所有魔改时装，装备副本都会掉落。交流群{{776578935:1}}平民也能很快乐。时光不老我们不散，你还在等什么，一起去喂龙啊！
0	又删了一次，进去以后号都没了，真是差死了，我攒了好多东西就这样没了，一颗星都不想给
1	#球球#请问贴吧大佬金炎赤云袍刷哪关给的比较多！
1	卖号，价钱可议
1	一起玩么
0	后悔: 你是我耍这么多游戏最后悔的一个没有之一，16年耍的时候你关键时刻还是卡 现在也是卡。 不要说手机不行， 我的是xsmax 我玩和平都一点不卡 真的糟糕
1	球球大作战从一开始出的时候就一直陪着我 不知不觉陪我好几年了 不想玩了 腻了 真诚出号 qq2098733964欢迎骚扰
1	密码忘了，官方能不能给我弄回来？？
1	收微信收微信 卖的加我微信 ：leilei52889 加的时候备注
1	300走猫
1	有人玩生存道具赛吗，或者有什么圈子拉拉我
1	球球测试服队友dd，发ID我加
1	有小伙伴接号的吗 没时间玩了 忙现实 无偿接号的 给你玩 最好是玩团战的 想玩的滴滴我。
1	低价出号，虽然show等级不算太高，但确实是老号，2015年就入坑了，最近回归拿了个超神然后就像把号给卖掉，如果有意愿的可以私聊我，然后如果你想租号或者合玩的话也不介意，总之想把这个号安排妥帖。仅此。
0	昨晚共号了，今早起来就这样，可咋整？这是开挂封的么，可解封么
1	喜欢玩球球一起啊
1	有巨行星的吗，开冲
1	处不到固玩。疫情在家待着太无聊啦。和我一样的一起养小恐龙玩呀??❤️
1	那时候上超神段位是一件非常有排面的事情
0	只能玩1个小时，皮肤也太难得了。
1	有无现在双冠的。玩的留id我来关注！
1	###...^_^###: 喜球的有没有想接号的。
1	收个急出id或者退游id几百的
0	为什么需要登上才能玩
1	球球业务
0	这游戏是不是没有客服？号被骗了还没人管了？
0	球球大作战闪退怎么办
0	关键词能生二级就找不找在哪升级气人不
0	怎么看不到我的帖子…
1	球球么我新手
1	出
1	这是什么？看看是什么知道的告诉我有奖励??
1	小号的账号是QQ377846230，想上超神段位的人私拉我。
0	想问一下 换了手机号  之前手机用不了了  怎么改绑手机号  账号申诉好几天都不管用
1	组个小圈子，小哥哥小姐姐都行，十个人左右就行了平时可以一起打打团或者自由啥的
1	###...^_^###: 想换个ID，求大家给个建议
1	&nbsp; 进入游戏
0	为什么会这么卡？
1	不想玩了有没有要的  趁现在活动还热乎
1	粉丝数不一样是什么鬼
1	###...^_^###: 真心想接个号，无偿代打mvp荣耀局，有意的dd
1	有没有小姐姐  我想和你打游戏 你在的团就有我的那种
0	别人有内吐很不公平！
1	球球大作战Im back: 视频来自：百度贴吧
0	卡死了什么游戏
1	###...^_^###: 大话西游新版龙族手游全网独家公益、白嫖服平民的福利！
1	收一个嘉年华袍子的号，有的留言v
1	197秀多极品: 假克服别来了 套路都懂
1	我发表了一篇图片贴，大伙来看看吧~
0	网卡: 网络卡的要死，系统就不能修理修理？垃圾网络
1	互个财神还有玲珑塔，不先  没那么多为什么  就想礼物栏多一个   有的滴滴  1670894997
1	盲打自由的有吗，无聊就打 qaq心态好
1	###...^_^###: 卖号id：宇宙币红框金观正比数据极品id便宜。诚心的来
1	你迷世界可以下载
1	找小姐姐小哥哥一起玩. 技术无所谓.
1	自由2000脾气好固搭能连麦hello.关注
1	有爱打双冠的吗有的加我id晨耀曦（要大神哦~）
1	###...^_^###: id：玺园邸涛涛目的：找个教我玩的队友目标：声音好听的小哥哥 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;可爱，有素质的小姐姐排除：没素质的人。小朋友自我介绍：老玩家，emmm... 两年没玩了不会操作了谢谢大家
1	球球大作战一个宝莲灯可以兑换多少金蘑菇啊
1	球球业务群，价格低敬请期待，双冠宝箱，各种皮肤
1	有没有巨行星的 没人玩好无聊
1	有人一起组队做情人节任务吗?                  :           有人一起组队做情人节任务吗?
1	dd: 处个固搭，每天晚上能陪我直播，hello连麦，心态好不坑有技术，（需要磨合）id简单好看不非，18以上+，（更喜欢小姐姐～男的也不介意）有意者评论区加q♡
1	看个签加好友一起玩
1	好久没玩了回归。有一起的嘛。技术可能变菜了。一起玩的评论，一起玩丫
0	氪金游戏毁我青春，卸了
1	情人节活动cp有吗
0	密码被人改了手机号又不用了怎么找回来？
1	一起打球的可以加入我的群组织一起玩，球球群号 659401148
1	一单6.5圆，通过秒结账，需要加vx                           微信注册辅助，就是老用户辅助新用户注册微信 要求 1、半年以上微信。 2、一个月内没有进行辅助过。 3、不满足要求的别接。放心扫码全程走微信官方扫码辅助注册。(加我，我给你提供扫描的码) 4、几秒钟就可以完成，很简单，对微信没有任何影响。
1	问一下吧友们，就是我欠农行信用卡5w3，逾期1个月，今天催收电话了，但是不知道怎么跟他谈，我是有意愿还款的，只是没能力一下还这么多，我该怎么跟他们谈？还有电话还提到说要上门催收，是真的吗？
1	互粉 互刷礼物
1	找队友，技术不好无所谓，可以慢慢练！心态好不口吐芬芳的，我球球ID91491489
1	###...^_^###: 收宝贝儿，有兴趣的加一下群哦
1	球球这是怎么了？就我一个人是这种情况吗，关键词:巨蟹女.小天使 刚买的是个特效特别好看，过了几天就变成这样了，有人知道这是怎么回事吗
1	找一起玩的有没有: 是小姐姐啦 &nbsp; 玩球球 &nbsp;技术还行 &nbsp;坑的一批 &nbsp; &nbsp;声控＋ &nbsp; 大神＋ &nbsp;带带我呗骂人取关的别来 &nbsp; 我脾气不好 &nbsp; 脾气好的你来 &nbsp;球球id:你可爱的曦宝吖
1	淘小铺入驻条件是什么的详细介绍
0	丝毫没有游戏体验感: 个人根本玩不了，一进去都是和朋友在合作 ，玩了一把前20都在合作，个人玩家可以卸载了。
1	找基友铁子队友，能跟我一起完成那个cp任务的。最好来90后（比我大，成熟就行）平时打打游戏啥的，我是自由选手最多踩2500（队友没限制，会玩就行），现在的话什么都打，看队友玩啥。回归玩家也可以。
1	vx辅助，70一单，做的来
0	！: 曾经就算再热血的游戏，最后也会变成氪金游戏，从不知道优化服务器
0	你好歹也是个200秀的人 为什么这么死皮赖脸呢？你看我会畏惧你的造谣？
1	荣耀局队友: 打荣耀局和巅峰赛的+ 留下账户，我来加~
1	现在还有出灯的吗: 收灯。玲珑宝塔，有意滴滴
1	卖15年超神号，卖的是情怀，想要的私聊
1	高价收wx号 话不多说 自己看 在贴吧自己用点心 我能给你最重要一点靠谱
0	大家都不要玩，很卡
1	球球交流群，一起的小姐姐小哥哥加
1	收跟班  一起玩的小仙女加群
1	###...^_^###: 鬼狙团队收人有意加群{{214506625:1}}进群可以一起玩哦
1	无限收令牌2r一个
0	卡鼻: 什么玩意    卡的要私   对得起这么多老玩家吗？擦
1	友友➕ 最好是男孩子  脾气好一点的 成年的 不喜欢小孩子  看上就+  我什么都能打 技术一般  20岁  Q  1847640543 vx yxx000216  球球 水养 希望能成为好朋友
1	###...^_^###: 买号超神20星的号。。。。。。。。。。。。
1	收个高质量好听的id
1	固搭可麦＋好相处
1	兄弟们我要渡劫了 祝我好运
1	出号，在闲鱼跟转转上挂着。
1	有没有小姐姐缺队友 ID 超顶                  :           有没有小姐姐缺队友 ID 超顶
1	和我说说你的火爆经历
1	就因为我是一个老玩家回归，我现在青铜都升不上去？
1	球球交友群，找队友，喜欢处对象的小哥哥小姐姐也可以加，快200人
1	###...^_^###: 有没有互关好友的，有的加我QQ{{1961787623:0}}
1	猎魔小分队有没有人加入，需要十几个人，越多越好
1	低J出H凯旋拖尾圣光蛋蛋绝地 绝版魔龙二阶 银魂 低J！低J！低J！（可爱的吧务勿删 死你么么哒！）
1	50赛季老号  便宜出  500张生存票
1	这就是全图视野??？i了i了
1	有要加群的吗，礼物交友群，群主空闲可提供免费中介，方便交易，欢迎新朋友加入
1	自己刚开了工作室，我喜欢设计，疫情期间，有喜欢设计的小伙伴，加我的微信，可兼职，分享网盘！非诚勿扰！微信：15635151230
0	这游戏里的库库巴就是坑，现在开出来就只有彩豆和30几个棒棒糖还有一个圣光天使的没用的材料。都还不如超大。
1	有人知道球球兑换码格式吗我每次都换不成
1	好久没玩玩的dd
0	我对球球的看法: 以前的球球和现在的球球真的不一样了，现在的球球没素质的人越来越多，真心玩的人越来越少！
1	喜欢盲僧还是贫僧，代价dd
1	小圈子招人，欢迎加入。
1	找队友: 蹲脾气好队友，比较稳，不喜欢浪，技术好坏无常，取决于心情，可以连麦.
1	有人打自由吗
0	官方能不能回复一下我，我刚冲过钱两三分钟就被封了，能不能给个解释？
1	巨星dd
1	如何更改手机绑定: 我的号之前绑定的手机号被注销了 怎么更改绑定啊
1	好久没玩了，重新下回来依旧不会玩有没有人可以教教我
0	很多非法组队的烦死人了。
0	这号300块钱卖的出去吗？真心不玩了
1	在家实在找不到玩的了，下回来玩玩 ??️??️一起
1	YOOZ，FLOW今日特，5支起包邮
1	话不多说 兼职任务 无限做单 三分钟一单一天300+
0	反正只要是说游戏差，退游的人都是明白人，只要都退游，巨人就能回到以前，它太坑，倒团是迟早的！！！
1	打个广告，40无限收灯   45无限财神  金字塔  50收塔   无限收  有多少要多少   有意回复，id 292937  洽谈后再交易
0	球球有申诉功能吗？: 我之前一个号，绑定了手机，但是手机很早之前就没用了，球球忘记改手机了，现在无法更改手机，但是实名是我的，可以申诉换手机吗？球球很久没玩了。
1	互一财神一扭蛋
1	球球里面东亚区充值不了吗
1	来点上班时间可以玩的 打消时间 会测涨 骚点子多的来 男女不限
1	球球业务低价绝对低
1	###...^_^###: 退游出号，看上的走平台
0	清风号封了，给个一星好评
1	每天奇妙据点开车，妹子多多，裙里有新手教程: 每天奇妙据点开车，加Q裙973066289，群里有新手教程，大佬小白都可来。
0	总被人针对，没有一点游戏体验
1	求个猎魔车队
1	打游戏吗，我心态贼稳，脾气贼好: 有没有那种一打开游戏里面好友全是青铜的那种
1	缺螺套吗？嗯哼
0	垃圾游戏: 那么多小学的 还骂人 希望官方重视
1	嘿！有没有代打生存的
1	打巨行星自由模式吗？脾气好点，现在打，不连麦
1	一起玩，找队友，自己玩没意思，啥模式都行，开语音也行，技术一般般，一起提升   id:萌新流浪
0	四年老玩家想说球球你真恶心: 如果可以一颗星也不想给。圈钱圈够了吗？
1	出ID
1	巨行星有无
1	我发表了一篇视频贴，大伙来看看吧~: 视频来自：百度贴吧
0	不是说一个小时吗？我才开一局，就到时间了，也太坑了吧？
1	训练场在哪里啊                  :           训练场在哪里啊
0	球球大作战: 垃圾游戏
1	我的球球大作战的号的密码忘记了手机号也丢了怎么办？
1	###...^_^###: 眼熟我眼熟我
1	等待
0	气死了，两个宝莲灯送错人了，都拿不回来
1	话说宝莲灯能卖出去吗，今天刚领了一个
0	###...^_^###: 买一个球球号，价格合理，不要太贵水滴优先，诚信谢谢，骗钱的自觉滚，不要死绑，祝各位骗子2020年都成guer诚信＋{{3500443704:0}}
1	找个队友玩的加，不找我玩的别来，脾气好点
1	出id，喜织
1	兄弟们，有人知道摘星楼去哪了吗？
0	差: 这个游戏是真的邱，一点也不好
0	不用说，直接差评。
0	差: 怎么总是要注册
1	友友➕ 最好是男孩子 脾气好一点的 成年的 不喜欢小孩子 看上就+ 我什么都能打 技术一般 20岁   id水养  眼缘 好朋友#我是女生##球球##哈喽##女生节#
0	坑黑之最，坑坑坑。
0	我号被骗后不知做了什么被封禁了，说要三十元解封，现在怎么办，客服也打不通，有人有类似的经历吗
1	哪位大佬知道这是啥 拜托了
1	###...^_^###: 梦诛新区，交流群：{{950113734:1}}。稳定开服一年多，特色玩法独家放送，超多小哥哥小姐姐等你来撩完全仿官的属性，不卖后台！不卖属性！不卖经验！活动掉落一切，完美自由交易，每天都有新惊喜新人福利丰厚，日赚千万元宝，0氪一样拥有顶级神兽装备平民玩家福音，散人玩家天堂，真正的良心长久服！各种大佬萌妹，超美人气宝宝，等你来！
0	挂机: 打个比赛那么多人挂机，玩个鬼团战，不能出一些防挂机系统吗
1	全网首发最低价！如图:普及版【下级价】和专业版【成本价】【开通分站地址】:http://2lyy.05qq.cn/?mod=site 注册分站后可在软件内登陆！名片赞??，空间人气、说说赞，QQ扩列，全民K歌鲜花??、抖音点赞☀、快手双击，QQ刷钻??等。还有各种免费福利哦，价格超低，一元万把多个赞，抖音快手更是免费送双击，还有穿越火线大量神器免费领??，不妨点开看看吧！【自助下单地址】：http://sinaurl.cn/A6PfH1SE最后是软件内的截图:【软件下载】(安卓):http://sinaurl.cn/A6zoyEF8 【软件下载】(苹果):进入store搜索“轻云”，下载后在里面搜索“5dsW”即可！  点击链接加入群聊【全网低价业务群③】：https://jq.qq.com/?_wv=1027&amp;k=5P9ESov几块钱搭建分站能长期享受成本价下单，跟长期普通销售价下单相比，两者到底哪个划算？眼光放长远者得益，何况分站还能为自己赚钱，自己想想哪个更赚！
1	马上就下个赛季啦，有没有一起打荣耀局的稳团选手，只打团，拒绝一切花里胡哨的模式，hello连麦，心态不好的不要，缺控不缺野，滴滴我
0	要赶快更新: 快更新版本呀
1	有迷失那一届的球友吗。四年了。最近回游了。求几个打游戏打个人
1	不是机器人！全部人工！！！我自己建了一个属于我们自己的线报群！各种零撸，漏洞单，每天发车！低价买大牌，不花冤枉钱，每天更新各种优质线报，欢迎大家来参观。希望吧主大大手下留情！让我们一起快乐的捡垃圾吧！！！！！
1	因工作原因不经玩，现找喜球玩家，别打什么歪主意，技术没什么要求，每个月可以上超神打10荣耀句优先，我会不定时看有没有恶意搞号，有想法的评论/留言，只接一人.
1	猎魔
1	现在打有么 我很菜
0	客服都不知道在哪，问题都没有解决
0	哎 失望: 这游戏举报人没一点惩罚？三年玩家退了退了 再见
1	小圈子收人啦！各位姐妹们来瞧一瞧圈子想保持十五个人，现在就四位宝贝女孩子有没有女孩子想加入的呢？都是很热情的呢希望进圈不要冷群，多交流，毕竟就十来个人脾气不要太大，心态好一点，毕竟只是游戏当然是以娱乐为主，菜不菜无所谓，拒大手来群的话不打游戏多唠唠嗑，说不定就看中了哪个小哥哥脾气小一点，心态好一点，话多一点！朋友们留Q我+
1	###...^_^###: 处cp &nbsp;来了就宠你，刚回游
1	带id出号勿删！: 没什么特别的，年会到2022年，打算好好上学，低价出，骗子勿扰，走平台，具体可看id淘萝有意联系我
1	出个id 谈固有意加球球号7384145
1	我想请求帮忙找个账号  由于我手机换号很久了  所以收不到验证码  以前手机号18524479976  求帮找回   以前月月办会员   麻烦找回继续玩   现号17504135552#球球大作战#@球球大作战
1	###...^_^###: 快手互粉回访，有兴趣来看一下。
1	本人号不玩啦 本来想卖的 绑了邮箱上不了交易猫 想给个有缘人接号 喜欢的话加我q
0	侧胀被人卡点真难受
1	求问宣纸怎么得: 打了一天加上任务，才拿了6个宣纸
1	此号出: 2015年的老号了 &nbsp; 看着给
0	七级魔法屋多少经验1%啊: 开了6个超大都没有1%，这也太可怕了吧，还是bug
1	卡出天际http://vod.9game.cn/original/19be2c2b9438405d8e842aade8bc45d1/414e8ee4-170e85959b9.mp4
